pool_index,nombre,provincia_id,lat,lng,image_url
1825,Tres Sargentos,2,-34.4665633184272,-59.9994503481915,
1826,El Durazno,6,-32.1698010305769,-64.7738851513169,
1827,Roque Pérez,2,-35.4005763060432,-59.3348321510909,
1828,Villa Parque Siquimán,6,-31.3464555064848,-64.4824487591943,
1829,Villa Manuel Pomar,2,-33.915451901214,-60.9383442419377,
1830,Villa Espora,2,-38.7414156242007,-62.1713754950049,
1831,General Pico,11,-35.6593004344736,-63.7578717289548,
1832,El Marquesado,2,-38.2286115604581,-57.754407057278,
1833,General Alvear,2,-36.0217418768588,-60.0145053844846,
1834,Santa Lucía,24,-27.0927743714751,-65.5325183966732,
1835,Barrancas,15,-36.821283998305,-69.9152842865671,
1836,Máximo Paz,21,-33.483177504226,-60.9561048192364,
1837,Colazo,6,-31.9645614307766,-63.382678347758,
1838,Hernández,8,-32.3382714166742,-60.0321261187869,
1839,Ramón Biaus,2,-35.0872056184083,-59.9243732016552,
1840,Salliqueló,2,-36.7515133840938,-62.9591311423931,
1841,Pumahuasi,10,-22.2899728229498,-65.6800738577856,
1842,Las Garcitas,4,-26.6180677849294,-59.7990423169377,
1843,Los Núñez,22,-27.5342208180851,-64.5288345722073,
1844,San Fernando,1,-34.1558361119161,-58.5345816568901,
1845,Agua de Oro,6,-31.0622288550886,-64.3006405218046,
1846,Pinzón,2,-33.9932846578948,-60.7306613975388,
1847,Villa Nueva,13,-32.8973671765486,-68.7871030299981,
1848,Chilca Juliana,22,-28.7972018368304,-63.5753442508143,
1849,Pichi Mahuida,16,-38.8319697473405,-64.934027800074,
1850,Licenciado Matienzo,2,-37.9085106220076,-58.9125542109716,
1851,Taquimilán,15,-37.517446617969,-70.2487572746331,
1852,Miguel Cané,11,-36.1571837349487,-63.5125978526535,
1853,Cuadro Benegas,13,-34.6385610052972,-68.4666300426389,
1854,Almafuerte,6,-32.1923904655136,-64.2557452081438,
1855,Pituil,12,-28.5759782477155,-67.4490937047696,
1856,Barker,2,-37.6396606486406,-59.3911291370342,
1857,Barrio Río Salado,2,-35.6940389294991,-58.4486418217353,
1858,Concordia,8,-31.3974508914818,-58.0172034297914,
1859,Telsen,5,-42.4355306191918,-66.9432129672812,
1860,Los Mistoles,6,-30.6266872015803,-63.8861172868214,
1861,Anguinán,12,-29.1990741866199,-67.4621457728199,
1862,Ana Zumarán,6,-32.3909528477684,-63.0572324375935,
1863,Junín,13,-33.1465311500985,-68.4872690737808,
1864,Virginia,21,-30.7395005598703,-61.3401262919996,
1865,San José,14,-27.7699944020142,-55.7803037098363,
1866,San Javier,21,-30.5816675393883,-59.9281005227685,
1867,Puente de Hierro,13,-32.867475517174,-68.6758086811473,
1868,Medrano,13,-33.1810465186863,-68.6149832122588,
1869,La Poma,17,-24.7225641679454,-66.2005817047642,
1870,Balde,19,-33.3410554332317,-66.6216972617722,
1871,Los Baldecitos,18,-30.2215429692094,-67.6953933621521,
1872,Benjamín Gould,6,-33.5874649702842,-62.7281348793285,
1873,San Esteban,2,-35.7315143138008,-61.7422421588753,
1874,Aldea Escolar (Los Rápidos),5,-43.1330196007827,-71.5509828278272,
1875,Balcarce,2,-37.8463826227702,-58.2554911688579,
1876,Arroyo Barú,8,-31.8672898395356,-58.4483085815981,
1877,Colonia Popular,4,-27.2751918731914,-59.1514756922,
1878,Cosquín,6,-31.2436682815352,-64.465348549937,
1879,General Paz,6,-31.1344806428809,-64.1401506243983,
1880,Las Palmeras,21,-30.6302565241446,-61.6258227206526,
1881,Alto Alegre,6,-32.3446887169557,-62.8849135837045,
1882,Helvecia,21,-31.1023583664882,-60.088892156522,
1883,San Guillermo,21,-30.3584540113083,-61.9173192981809,
1884,Coronel Dorrego,2,-38.7187998746166,-61.2883602472107,
1885,Mar de Ajó - San Bernardo,2,-36.6971329328637,-56.6811192522763,
1886,Villa Angela,4,-27.5768775556817,-60.7111256657117,
1887,Neuquén,15,-38.9518288206176,-68.0591813073308,
1888,Nogoyá,8,-32.3989615251678,-59.787695341605,
1889,Gastre,5,-42.2631981301959,-69.2221438043766,
1890,Sauce Arriba,6,-31.9126732261672,-65.1669344809326,
1891,Santo Domingo,21,-31.1204662128969,-60.8879939509265,
1892,Presidencia Roque Sáenz Peña,4,-26.7909717754736,-60.4412483249411,
1893,Dolores,2,-36.3153891841286,-57.6754615550973,
1894,Bordenave,2,-37.8055147094651,-63.0433735782465,
1895,San Antonio,10,-24.3704546755472,-65.3316966194609,
1896,Nueva Plata,2,-35.9186496444174,-61.8135475100609,
1897,Las Heras,20,-46.5413135289238,-68.9322724914313,
1898,San José,3,-28.3904063679704,-65.701711610127,
1899,Las Chacritas,18,-31.5941935190241,-68.4005125289112,
1900,Barrio La Rotonda,17,-25.0826350404702,-65.5376334974606,
1901,Marcelino Ugarte,2,-35.3516198354707,-60.745070287461,
1902,Paso de la Laguna,8,-31.8035204523501,-59.159807934769,
1903,Arroyo Venado,2,-37.0821572185976,-62.5403088035724,
1904,Alto Río Senguer,5,-45.0418822725479,-70.8233836026475,
1905,Valle de Anisacate,6,-31.7299564012913,-64.4202137447352,
1906,Capilla del Monte,6,-30.8568691658209,-64.5263505223853,
1907,Las Catitas,13,-33.2938425582224,-68.0485181749545,
1908,La Cuadra,12,-28.4682454487129,-67.6923081826358,
1909,Perito Moreno,20,-46.5938169680365,-70.9299116754894,
1910,Hipólito Yrigoyen,10,-22.9787325364283,-65.3526601925611,
1911,Presidente Sarmiento,13,-32.9442974383425,-68.8668893529037,
1912,Santa Rita,14,-27.5203237893029,-54.7279076953011,
1913,Colonia Hugues,8,-32.2956986917188,-58.2337080676846,
1914,Médanos,8,-33.4357740479997,-59.0688572962096,
1915,Piñero,21,-33.1091396602734,-60.796112390481,
1916,Las Gramillas,6,-31.1317938211284,-63.2278847286422,
1917,San Antonio de Areco,2,-34.2436381342556,-59.4736523437539,
1918,Sierra Grande,16,-41.6054599449508,-65.3570237719529,
1919,Chañar Punco,3,-26.7245601354379,-66.0760975824739,
1920,Mamuel Choique,16,-41.772465114111,-70.1380708730154,
1921,Arrufo,21,-30.2324174704935,-61.7280214612071,
1922,Díaz,21,-32.3705808222622,-61.0864484149339,
1923,Viale,8,-31.8721090330188,-60.0129512483241,
1924,Patricios,2,-35.4412193660893,-60.7165496192443,
1925,Villa Parodi,14,-26.498904586753,-54.6783012691844,
1926,Pedernales,2,-35.2623626567541,-59.6306762449241,
1927,Macachín,11,-37.1369791302669,-63.6667388462847,
1928,Salicas,12,-28.3759375312544,-67.0706516745597,
1929,El Zanjón,22,-27.870955309887,-64.2431970948569,
1930,La Chispa,21,-33.5442045583921,-61.974064050285,
1931,Frías,22,-28.6375441857012,-65.1287283523686,
1932,Barrio El Milagro,10,-24.4634441973402,-65.1192041014291,
1933,Mi Valle,6,-31.5844899986475,-64.356257424977,
1934,Chamical,12,-30.3594398835443,-66.3126582781318,
1935,Palca de Varas,10,-23.1003251778225,-65.1103078369976,
1936,Sachayoj,22,-26.6754072538903,-61.8150443653887,
1937,Punta de los Llanos,12,-30.1544114783832,-66.5467379434584,
1938,Estación Tacañitas,22,-28.6265382897834,-62.6069180700138,
1939,Guerrico,2,-33.6761292533535,-60.4001651448795,
1940,Villa Saralegui,21,-30.5408409369612,-60.7467789752981,
1941,Cachirulo,11,-36.7473961516096,-64.3673907018325,
1942,Libertad,22,-27.0848928824256,-63.0708840749546,
1943,Santa Rosa,7,-28.2672789123962,-58.122724375144,
1944,San Bernardo,2,-36.6867920285586,-56.6790608712811,
1945,Oncativo,6,-31.9134321040175,-63.6820214046002,
1946,Laguna Blanca,16,-40.722024053459,-69.8416958969356,
1947,Altamirano Sur,8,-32.0877800983375,-59.1747316014494,
1948,Puerto Yeruá,8,-31.5313584976824,-58.0151827052007,
1949,Uspallata,13,-32.5911328492886,-69.3478325007629,
1950,Winifreda,11,-36.2274656752379,-64.2335073428745,
1951,Estación Arenales,2,-34.2708851260597,-61.2936216739099,
1952,Lumbreras,17,-25.2102719965409,-64.9270459009988,
1953,Rolón,11,-37.1665794947261,-63.415025085628,
1954,Capitán General Bernardo O'Higgins,6,-33.2482565790199,-62.2688345888296,
1955,Ramos Otero,2,-37.5408949196846,-58.3406051189223,
1956,Ex Ingenio San José,24,-26.8026057230127,-65.2679320128139,
1957,Punta Indio,2,-35.2685627801267,-57.2474704888542,
1958,Barrio Frontera,16,-39.0742722730058,-67.7058001231834,
1959,Capioviciño,14,-26.891713188139,-55.07223995857,
1960,El Jardín,17,-26.0795683976378,-65.3930915193853,
1961,Salsipuedes,6,-31.13788084948,-64.2927724360505,
1962,Maquito,22,-27.8828596530832,-64.2088186978092,
1963,Pueblo San Jorge,2,-37.2288613554394,-60.9610423415769,
1964,Casa de Piedra,3,-26.8166192033332,-66.0794962394573,
1965,Renca,19,-32.7715913314716,-65.3644688346809,
1966,Barrio Mar del Plata,16,-39.089348457068,-67.6729446575252,
1967,Rodríguez Peña,13,-33.1204426186256,-68.5951625639971,
1968,La Majada,3,-29.0291660768967,-65.5467246141158,
1969,Barrio Carrasco,13,-33.8311067353464,-69.0488590844836,
1970,Cadret,2,-35.7715500957092,-61.3357772405074,
1971,Barrio Porvenir,16,-39.0445559112221,-67.4569473106559,
1972,Barrio Jesús de Nazaret,13,-33.0095657296522,-68.716108548455,
1973,Eufrasio Loza,6,-29.9247382174977,-63.5908148033366,
1974,Pueblo Doyle,2,-33.9018137920889,-59.8190040146191,
1975,Las Bajadas,6,-32.0961591386739,-64.3300742912544,
1976,Obligado,2,-33.5968120004883,-59.8176936406853,
1977,Tapso,3,-28.4048578902701,-65.1027307876137,
1978,9 de Julio Kilómetro 28,14,-26.4302805288504,-54.4664724264768,
1979,El Cadillal,24,-26.6318661540805,-65.2071062147451,
1980,Salicas - San Blas,12,-28.3738411477769,-67.0706084175183,
1981,Las Tapias,6,-31.9530536443256,-65.0979661107353,
1982,Profundidad,14,-27.5617193816031,-55.7045653968785,
1983,La Sabana,4,-27.8714507883577,-59.9368592217998,
1984,Alba Posse,14,-27.5689511294388,-54.6830406275671,
1985,Gato Colorado,21,-28.0223897190306,-61.1865821797417,
1986,Los Miches,15,-37.2054440051563,-70.8192231954535,
1987,Idiazabal,6,-32.81253601931,-63.0323971040661,
1988,Pueblo Liebig's,8,-32.1541902049407,-58.1920788918591,
1989,Coronel Moldes,6,-33.6227285213653,-64.5970481396538,
1990,Saldán,6,-31.3153062144915,-64.3035286821267,
1991,Belén,3,-27.649529254029,-67.0263166064703,
1992,Estación Clucellas,21,-31.5241082220733,-61.7183551326224,
1993,Sagrada Familia,6,-31.2893272904957,-63.4454333541882,
1994,Balneario Orense,2,-38.807442643306,-59.7374821959604,
1995,Oriente,2,-38.7443987891097,-60.6093625770066,
1996,Cacharí,2,-36.3766730053896,-59.5046042167331,
1997,El Acheral,10,-24.4031552236359,-64.8006341939824,
1998,Yavi,10,-22.1317190074175,-65.4613403371105,
1999,Helvecia,14,-27.1097342966114,-55.3444584490473,
2000,Coronel Suárez,2,-37.4585289177802,-61.9328938312418,
2001,Pueblo Italiano,6,-33.8824106848417,-62.8405016624211,
2002,Villa Fournier,2,-35.4989206034073,-60.8749637021148,
2003,Va.Ciudad Pque.Los Reartes (1° Sección),6,-31.9142481412202,-64.5259122990344,
2004,Villa Aberastain,18,-31.6538304185602,-68.5759955169046,
2005,Huillapima,3,-28.7260731000394,-65.9787475665555,
2006,El Perdido,2,-38.6772596586861,-61.0861791676287,
2007,Laguna Yema,9,-24.2555246294578,-61.2419851105011,
2008,Villa Mercedes,18,-30.1083743833509,-68.7032002577732,
2009,Colonia Victoria,14,-26.3336870242994,-54.6246096255617,
2010,Tacuarendí,21,-28.417846866381,-59.2572259918044,
2011,Abra Grande,22,-27.2901647703583,-64.3781755909206,
2012,Hickman,17,-23.2124518011529,-63.5666066249713,
2013,Moisés Ville,21,-30.715584856026,-61.4695077989661,
2014,María Luisa,21,-31.0108438391605,-60.9107615775877,
2015,Dos Acequias,18,-31.4948565471569,-68.4168192057974,
2016,Barrio San Felipe,24,-26.8721049974943,-65.2324535308105,
2017,Estación Libertad,7,-30.0132954607257,-57.859334503744,
2018,Estancia Vieja,6,-31.3820274335749,-64.5314218605319,
2019,Bouwer,6,-31.5581326994395,-64.1906902565745,
2020,Vinalito,10,-23.6679185621684,-64.4136601101789,
2021,Makallé,4,-27.2057849207571,-59.2870860955885,
2022,Hocker,8,-32.0883131178827,-58.3394885068103,
2023,Villa San Lorenzo,17,-24.7312298797803,-65.4863144091632,
2024,Pareditas,13,-33.9425497239841,-69.0785450510926,
2025,Concepción,24,-27.3459204394834,-65.5927483028015,
2026,Roberto J. Payró,2,-35.1810553376453,-57.6535442867835,
2027,El Pingo,8,-31.5829676043156,-59.8908482978195,
2028,Caá - Yarí,14,-27.4848753058028,-55.2989609617802,
2029,San José,8,-32.2084950261875,-58.2186724884732,
2030,Felicia,21,-31.2445463733771,-61.2121864965225,
2031,Chacabuco,2,-34.6420259859288,-60.4712365314463,
2032,Clodomira,22,-27.5805642853857,-64.1352255769305,
2033,Fortín Sargento 1º Leyes,9,-24.5541117903083,-59.3851162050619,
2034,Quemú Quemú,11,-36.0548269805947,-63.5659401087111,
2035,El Caín,16,-41.6673609820627,-68.1613128686252,
2036,Leandro N. Alem,14,-27.6037316512863,-55.3236193379634,
2037,Moquehue,15,-38.9421192321447,-71.3290119506701,
2038,Carmen de Areco,2,-34.3766620785956,-59.8226965330084,
2039,Tres Capones,14,-28.0042531114421,-55.6094041493467,
2040,Juan Anchorena,2,-33.9243095039946,-60.3828396641755,
2041,Guiñazú Norte,6,-31.3077339671772,-64.1754423747112,
2042,Ciudad de Godoy Cruz,13,-32.9296479324612,-68.8449315082795,
2043,Guardia Mitre,16,-40.4257188413796,-63.6722545155244,
2044,Rafael Obligado,2,-34.3596457098675,-60.7837899544284,
2045,Villa Elisa,8,-32.1632187428976,-58.4005315762751,
2046,San Mauricio,2,-35.5107731942751,-63.1882852945036,
2047,Lozada,6,-31.6496781195891,-64.0897044455739,
2048,San Sebastián,2,-34.942976618687,-59.702161747242,
2049,Puerto Libertad,14,-25.9214681520576,-54.5843176057696,
2050,Victorica,11,-36.2165368686585,-65.4370864153489,
2051,El Cóndor,10,-22.3883194119765,-65.3379898484267,
2052,Pedernal,8,-31.6719730693954,-58.2305813565411,
2053,Gowland,2,-34.6541422585061,-59.3547599003132,
2054,Caleta Olivares,5,-45.7751581811535,-67.3888489022003,
2055,El Galpón,17,-25.3806251856124,-64.6516192543826,
2056,El Cerrito,3,-26.6719152173714,-66.0607916411274,
2057,Carmensa,13,-35.1480810298595,-67.6552749669987,
2058,Las Jarillas,6,-31.5174192341833,-64.5341843067071,
2059,Villa Cooperativa,14,-25.9441957737229,-54.5449410673016,
2060,Tres Arroyos,2,-38.3771966957834,-60.2752150703536,
2061,Tapalqué,2,-36.3562359765733,-60.0251124032041,
2062,Barrio Belgrano Norte,13,-33.3307856688247,-69.1261640831275,
2063,Villa Berna,6,-31.9110000435133,-64.7263436829673,
2064,Las Lagunas,18,-32.0441493468729,-68.3679604563378,
2065,Villa Independencia,18,-31.6245830193381,-68.3139254690866,
2066,Colonia Polana,14,-26.98199339199,-55.3182255547661,
2067,Luyaba,6,-32.149721185195,-65.0584825688048,
2068,El Salto,14,-27.4951949137245,-55.1987279548598,
2069,Villa Córdoba,7,-28.9916565448754,-59.0751889970417,
2070,San Gerónimo,6,-31.3441844922836,-64.9190482748753,
2071,Merlo,1,-34.7110032783081,-58.7419584139763,
2072,Barda del Medio,16,-38.7256354253736,-68.1558950224181,
2073,Chapadmalal,2,-38.1709491592213,-57.6397712672908,
2074,Barrio Mitre,21,-33.2517230130873,-60.3888354800097,
2075,Paraje La Virgen,8,-31.9166385582342,-60.6536092352755,
2076,Villa San Isidro,16,-38.7066953758787,-68.173093820289,
2077,Barrio El Nevado,13,-34.7881368521339,-67.9799976205166,
2078,Villa Sanagasta,12,-29.2822814686443,-67.0209471680024,
2079,Olascoaga,2,-35.2373944024438,-60.6110729787317,
2080,Barrio La Defensa,16,-39.0311244914853,-67.3872959884555,
2081,Villa La Arcadia,2,-38.1370301308605,-61.787362810254,
2082,Barrio Canale,16,-39.0688510130191,-67.6385494606629,
2083,Maimará,10,-23.6245410340817,-65.408815861657,
2084,Cañada Seca,2,-34.4168172583702,-62.9608357613973,
2085,Palmira,13,-33.0505033699186,-68.5609120309006,
2086,General Las Heras,1,-34.9094243780878,-58.9954466211925,
2087,Paraje Arroyón (Bajo San Cayetano),16,-38.7264589248251,-68.0411666177684,
2088,Puerto Las Cuevas,8,-32.3287076899508,-60.4865011802982,
2089,La Rubia,21,-30.1102872894237,-61.793504117004,
2090,Los Tigres,22,-25.9092116973326,-62.591202458966,
2091,Claraz,2,-37.8934304125645,-59.2910695639294,
2092,Carlos Pellegrini,21,-32.0504517884543,-61.782730950908,
2093,Va.Ciudad Pque.Los Reartes (3° Sección),6,-31.904934350576,-64.5613666819537,
2094,Santa Sylvina,4,-27.8316109768351,-61.1360003686102,
2095,Santos Lugares,22,-26.6905981377104,-63.559210449885,
2096,Treneta,16,-41.1743562364152,-66.994598340417,
2097,Villa Margarita,2,-37.4613536392238,-63.2421735240119,
2098,Juan José Castelli,4,-25.9465789293466,-60.6200670449467,
2099,San Isidro,1,-34.4868929544338,-58.5372090766753,
2100,Churqui Cañada,6,-30.1737408069739,-63.9268908868775,
2101,Colonia San José,10,-23.3937973544612,-65.3452136931126,
2102,Villa Reducción,6,-33.2031138079518,-63.8626455259537,
2103,Florentino Ameghino,2,-34.8453724214234,-62.4671568420394,
2104,Arteaga,21,-33.0926816599494,-61.7920112335548,
2105,Esquina,7,-30.0146070645803,-59.5295187353223,
2106,Villa Corazón de María,6,-31.4439913534172,-63.9957647638948,
2107,Maggiolo,21,-33.7210982111063,-62.2462478280245,
2108,Las Chacras,19,-33.2671640831953,-66.2362275881388,
2109,Charbonier,6,-30.7749790578338,-64.5441693337156,
2110,Villa de Soto,6,-30.8552312644894,-64.9848914395855,
2111,Aldea San Juan,8,-32.6959583134931,-58.7717519658529,
2112,Humboldt,21,-31.4008584245866,-61.0822981722449,
2113,El Manzano,6,-31.0842308391148,-64.2986976601044,
2114,Lonquimay,11,-36.4664079334238,-63.6236145467141,
2115,Barrio El Casal,2,-37.8315957271005,-57.6221111182623,
2116,Santa Ana,10,-23.3559990045057,-64.9891552627791,
2117,Villa de la Quebrada,19,-33.0160211646613,-66.2880566491104,
2118,Villa Minetti,21,-28.6229612219036,-61.6267634944818,
2119,El Bordo,17,-24.6598844220434,-65.1064706284169,
2120,Coronel Baigorria,6,-32.8474045290245,-64.3610770121251,
2121,Saujil,3,-27.5708732149937,-67.6219942104501,
2122,Mburucuyá,7,-28.0468575823017,-58.2303056698416,
2123,Profesor Salvador Mazza,17,-22.0516570030053,-63.6918927739648,
2124,Malena,6,-33.4904055824832,-64.4308786537682,
2125,El Tropezón,13,-34.6839084352162,-68.2778978002988,
2126,Lavaisse,19,-33.8228409250985,-65.4264919145301,
2127,Junín,2,-34.5939417428353,-60.9464309692372,
2128,Arroyo Seco,21,-33.1581385210504,-60.5119382186795,
2129,Pilquiniyeu,16,-41.8317492600181,-68.3512581772267,
2130,Pueblo Libertador,7,-30.2201057337039,-59.3897582084609,
2131,Cruz del Eje,6,-30.7439287854916,-64.7907762625898,
2132,Gualeguaychú,8,-33.0077976973495,-58.5107700863228,
2133,San Lucas,10,-24.2684416483448,-64.8647535065899,
2134,Villa Domínguez,8,-31.9862888949547,-58.9615328469183,
2135,Alderetes,24,-26.8178736293748,-65.1420185935541,
2136,El Paraíso,2,-33.5704240216028,-59.9780284218687,
2137,Malanzán,12,-30.80467054749,-66.6042342522778,
2138,Bella Italia,21,-31.2832080414374,-61.4092577770354,
2139,Loma Alta,21,-31.9619571202998,-61.1767113208379,
2140,San Martín I,9,-24.532466119921,-59.9021205923939,
2141,Aldea San Juan,8,-31.9967195611947,-60.3581603581635,
2142,Carmen,21,-33.7303394132758,-61.7622696013833,
2143,La Limpia,2,-35.0800960334474,-60.5911917698263,
2144,Capitán Montoya,13,-34.5823082025568,-68.4576001438883,
2145,San Francisco del Chañar,6,-29.7863529092312,-63.9416977616648,
2146,El Vergel,13,-32.7588052875084,-68.6341118890224,
2147,General Pirán,2,-37.2759738583428,-57.7741966376361,
2148,Octavio Pico,15,-37.5896262003336,-68.258276272983,
2149,Barrio La Gloria,2,-37.9332671924047,-57.7755600822281,
2150,Jocolí,13,-32.5871241971987,-68.6686789207204,
2151,Potrerillo,19,-32.6755589430921,-65.6497483616018,
2152,Las Lajas,3,-27.8381591887716,-65.7294653565801,
2153,San Pedro,22,-26.7436197382704,-64.391226926578,
2154,Los Cipreses,5,-43.1833583618938,-71.6416035359141,
2155,Orense,2,-38.6882731254542,-59.7806914448039,
2156,La Granja,6,-31.0086241638688,-64.2678934275508,
2157,Emilia,21,-31.0590191161974,-60.7449082069823,
2158,San Carlos,17,-25.8931666483173,-65.9290576404045,
2159,Bajo Caracoles,20,-47.4431725014508,-70.9268826726691,
2160,Esperanza,21,-31.4488900966564,-60.9301528760774,
2161,Villa Adelina,21,-31.7210301786451,-60.8015887552447,
2162,Estación Camps,8,-32.1125162364785,-60.2272889217605,
2163,La Rinconada,6,-30.1840040500828,-62.9456689848744,
2164,General Roca,16,-39.031513068627,-67.5779901574242,
2165,Arroyo Ceibal,21,-28.7230812436559,-59.4776976866332,
2166,Juárez Celman,6,-31.2580420120475,-64.1662430936329,
2167,Villa Padre Monti,24,-26.5105349312037,-64.994619007927,
2168,Palo Seco,3,-26.8092749554447,-66.0746154327429,
2169,El Manantial,24,-26.8462142271337,-65.2793442506857,
2170,Sumalao,3,-28.4749648388181,-65.737589732477,
2171,Allen,16,-38.9795106570665,-67.8280213981642,
2172,Carolina,7,-29.1502771335216,-59.1817933807415,
2173,Barrio El Maruchito,16,-38.9962824951285,-67.761806412236,
2174,Pozo Hondo,22,-27.1670653565919,-64.4907628147839,
2175,La Delfina,2,-34.9432556421346,-61.1586608696719,
2176,La Puntilla,3,-27.6850168444643,-66.9936621115587,
2177,Sumampa Viejo,22,-29.385103821086,-63.4342936114385,
2178,Río Ceballos,6,-31.1697501304772,-64.3175041693725,
2179,El Sauce,15,-39.4798147468487,-69.5311486475001,
2180,General San Martín,11,-37.9788814738432,-63.6034930057397,
2181,Pampa del Indio,4,-26.0490249999348,-59.9427535812383,
2182,Estación Puiggari,8,-32.0558292988722,-60.4468862677802,
2183,Las Talas - Los Médanos,18,-31.5967860975466,-68.2751787875338,
2184,Impira,6,-31.7984738110307,-63.6500834674981,
2185,Gramilla,22,-27.2966305499754,-64.6102809492155,
2186,Bajo Carrizal,12,-28.8880640961243,-67.5641329966256,
2187,Santa Elena,8,-30.9444600016756,-59.7891212913891,
2188,Coronel Arnold,21,-33.106020935608,-60.9668096936994,
2189,Embarcación,17,-23.2077625709462,-64.0949438566909,
2190,4ta Sección,13,-32.8694721188293,-68.8382664690677,
2191,San Salvador,8,-31.6249608786519,-58.5050320059527,
2192,Los Berros,18,-31.952830718093,-68.6541474693073,
2193,Villa San José,2,-34.0916679309077,-60.4135037959232,
2194,Manfredi,6,-31.8457573204536,-63.7475580132549,
2195,Monteros,24,-27.1652871396868,-65.4972182882035,
2196,San Antonio de Arredondo,6,-31.4827918792713,-64.5278104812233,
2197,Aldea Epulef,5,-43.3208227444691,-69.6922931611261,
2198,San Severo,6,-33.5386536303112,-63.0474746093608,
2199,Villa Grisolía,2,-35.1099999752396,-60.0702181834916,
2200,Panambí Kilómetro 8,14,-27.668501220684,-54.9826786595937,
2201,Cañada de Machado,6,-31.4297203867713,-63.5877259163344,
2202,Caminiaga,6,-30.0674801596128,-64.0507018106629,
2203,Cruz Alta,6,-33.0083997293961,-61.8057792803375,
2204,San Gotardo,14,-26.9237317461793,-55.1237542874982,
2205,Ensenada,1,-34.8421497421871,-57.9791090925591,
2206,Colonia Crespo,8,-31.68288121994,-60.2310818879375,
2207,General Pizarro,17,-24.2275086114635,-63.9885590458909,
2208,Catriló,11,-36.4066777741887,-63.4233370953164,
2209,Las Vegas,13,-33.014749232083,-69.2722452606434,
2210,Los Surgentes,6,-32.9852692707788,-62.0218743100721,
2211,De Bary,2,-36.3405018944918,-63.2596740754861,
2212,Los Nogales,10,-24.1169028293777,-65.4033777204213,
2213,Ramón J. Cárcano,6,-32.4911575316971,-63.1042336348796,
2214,10ma Sección,13,-32.8707883642031,-68.8917517972674,
2215,Perico,10,-24.3760472614724,-65.1180857786039,
2216,Emilio Ayarza,2,-34.7437279405372,-60.0391004326896,
2217,Los Charrúas,8,-31.1694300520192,-58.1855405012526,
2218,Santa Margarita,21,-28.3138236506456,-61.5487543282334,
2219,Reconquista,21,-29.1445173299237,-59.6435478986104,
2220,Las Bayas,16,-41.4560796050807,-70.6693326642513,
2221,Formosa,9,-26.185008983147,-58.1748964834654,
2222,Villa Rodríguez,2,-38.312396365424,-60.231646702531,
2223,Villa Larca,19,-32.6174440906146,-64.9814612265761,
2224,San Bernardo,2,-35.7149184194011,-61.6499689641487,
2225,Santa Elena,6,-30.1157068581505,-63.8429027103488,
2226,Kilómetro 5 - Presidente Ortíz,5,-45.8142153386233,-67.4559985151347,
2227,Ingeniero Gustavo André,13,-32.6794596693312,-68.317058464518,
2228,Mbopicuá,14,-26.8638507233861,-55.0451619807519,
2229,Oberá,14,-27.4867909555976,-55.1200569831231,
2230,Corral de Bustos,6,-33.2830928544683,-62.1865429174032,
2231,Las Parejas,21,-32.6829498578191,-61.5224490163267,
2232,Machagai,4,-26.9261347606326,-60.0484194117374,
2233,Huerta Grande,6,-31.0752894665762,-64.4908280142166,
2234,San Antonio de Obligado,21,-28.3842534518135,-59.2643877245439,
2235,General Guido,2,-36.6431665880464,-57.7905023945179,
2236,Campo Andino,21,-31.2390549183719,-60.5298070316869,
2237,Dos de Mayo Núcleo I,14,-27.0221009167187,-54.6856072222935,
2238,Cabra Corral,17,-25.2706433183492,-65.332758126793,
2239,Sargento Vidal,16,-38.6863741230316,-68.1586143038437,
2240,Rancagua,2,-34.0297933472989,-60.5028154647208,
2241,Villa San Esteban,6,-31.6337754075095,-62.8970662250995,
2242,Desaguadero,19,-33.4060088716178,-67.14939943881,
2243,Villa Riccio,2,-33.3643570702242,-60.2947075669285,
2244,Socavones,6,-31.5330469512108,-64.1435082348381,
2245,Nueva Francia,22,-28.1737647701175,-64.1999830235659,
2246,Santa Elena,2,-37.8636154583608,-57.5171498429115,
2247,Pilar,6,-31.6812652365216,-63.8823958396944,
2248,General Baldissera,6,-33.1220805916617,-62.3028841678808,
2249,Castellanos,21,-31.2088593703458,-61.7242311672893,
2250,Garruchos,7,-28.1737410217252,-55.6506443276322,
2251,Padre Lozano,17,-23.2184391133373,-63.844126508787,
2252,Diadema Argentina,5,-45.7749647846989,-67.674774138225,
2253,Malvinas Argentinas,1,-34.4873113444584,-58.712137241603,
2254,Yavi Chico,10,-22.0989395432852,-65.4592014399552,
2255,Yatayti Calle,7,-29.0283125663823,-58.912232686265,
2256,Puerta de San José,3,-27.5480304255999,-67.0052405381637,
2257,Hersilia,21,-30.0039445489392,-61.8391492625401,
2258,Laboulaye,6,-34.1286322353031,-63.3907017059902,
2259,Salto Andersen,16,-38.8239990547776,-64.8207309356755,
2260,Cabal,21,-31.1039907528184,-60.7271518449152,
2261,Calchaquí,21,-29.8880092948258,-60.283116145806,
2262,El Chorrillo,19,-33.2904470528437,-66.265531650787,
2263,La Cabral,21,-30.0868012011416,-61.1783339619544,
2264,Bernasconi,11,-37.9022526201872,-63.742953580131,
2265,Campo Ramón,14,-27.4542687586517,-55.022947769629,
2266,Tusaquillas,10,-23.1892910063269,-65.9875140435942,
